league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
dinamarca_danish_superliga_2026_2027,2026-08-09,3,AC Horsens,Brøndby IF,0,2,Brøndby IF,away,48,9,2,5,7,2,2,0.63,2,1,1,421,346,82.2,40,18,45,21,7,33,14,7,50,59,66,39,59,22,13,59,16,16,50,9,2,2,6,21,7,18,26,18,44,6,1,,3,3,2,3,0.88,,0,108,70,65,38,16,7,60,37,60,36,28,27,0.68
dinamarca_danish_superliga_2026_2027,2026-08-09,3,Randers FC,Lyngby,2,0,Lyngby,away,58,14,5,6,10,4,3,1.85,3,0,3,568,468,82.4,43,16,37,34,8,24,17,7,41,40,73,29,40,25,10,40,13,13,69,16,1,3,9,23,7,9,10,8,58,10,1,1,1,1,1,,-0.06,2,0,256,190,74,93,42,2,98,30,66,26,61,44,1.61
dinamarca_danish_superliga_2026_2027,2026-08-09,3,Randers FC,Lyngby,2,0,Randers FC,home,42,10,3,4,6,4,3,1.51,3,2,1,427,330,77.3,70,21,30,7,5,71,14,8,57,60,73,44,60,25,15,60,20,20,50,9,0,1,3,17,10,16,40,18,56,7,0,1,4,4,1,,0.9,0,1,113,69,61,56,14,1,81,24,87,51,29,25,1.61
dinamarca_danish_superliga_2026_2027,2026-08-10,3,Silkeborg IF,Odense Boldklub,1,0,Odense Boldklub,away,49,10,3,4,7,3,3,1.14,2,,2,516,439,85.1,46,19,41,17,5,29,14,7,50,49,76,34,45,18,12,67,20,20,60,17,3,2,3,25,6,7,22,14,53,9,1,1,3,3,1,0,0.72,,1,158,112,71,68,22,,89,46,69,37,38,17,1.09
dinamarca_danish_superliga_2026_2027,2026-08-10,3,Silkeborg IF,Odense Boldklub,1,0,Silkeborg IF,home,51,14,4,4,11,3,6,1.95,3,,3,546,467,85.5,49,19,39,10,2,20,22,9,41,51,76,42,55,18,6,33,16,16,69,7,1,1,6,18,10,17,33,7,55,7,0,3,3,3,1,3,0.73,,0,110,84,76,37,31,,72,19,96,61,24,20,1.71
dinamarca_danish_superliga_2026_2027,2026-08-14,4,Viborg FF,AGF,2,1,AGF,away,66,22,7,4,14,8,11,1.92,2,0,2,600,533,88.8,38,18,47,25,5,20,21,13,62,52,90,49,54,16,6,38,21,21,62,14,1,1,10,22,10,15,10,10,41,15,1,1,1,1,0,0,-0.72,,0,169,138,82,45,42,2,,,,,,,1.91
dinamarca_danish_superliga_2026_2027,2026-08-14,4,Viborg FF,AGF,2,1,Viborg FF,home,34,12,3,5,7,5,4,1.03,2,1,1,311,256,82.3,49,25,51,8,4,50,13,6,46,48,90,41,46,16,10,63,23,23,48,15,0,1,3,12,7,14,38,11,41,14,0,0,6,6,1,1,0.75,,3,79,53,67,39,28,2,,,,,,,0.84
dinamarca_danish_superliga_2026_2027,2026-08-16,4,FC Nordsjælland,Silkeborg IF,1,0,FC Nordsjælland,home,55,20,7,10,14,6,3,2.7,5,1,4,620,539,86.9,51,27,53,17,4,24,17,3,18,41,62,24,39,20,10,50,12,12,75,10,2,1,8,18,3,9,5,11,68,11,1,,0,0,0,0,0.0,,1,197,154,78,58,49,2,119,24,90,35,72,41,2.45
dinamarca_danish_superliga_2026_2027,2026-08-16,4,FC Nordsjælland,Silkeborg IF,1,0,Silkeborg IF,away,45,4,0,1,1,3,3,0.22,0,0,0,519,425,81.9,56,20,36,9,0,0,10,4,40,59,62,38,61,20,10,50,25,25,68,9,2,1,1,21,14,10,25,16,55,6,0,,6,6,2,1,1.63,,0,77,57,74,31,10,1,85,20,89,67,27,13,0.14
dinamarca_danish_superliga_2026_2027,2026-08-16,4,Lyngby,FC Midtjylland,1,1,FC Midtjylland,away,57,9,2,4,9,0,3,1.05,1,,1,443,354,79.9,63,33,52,19,5,26,14,8,57,44,82,38,46,40,16,40,12,12,58,18,3,3,5,32,8,19,22,11,39,16,2,1,1,1,0,2,-0.25,,,108,67,62,59,34,1,82,17,94,53,45,30,1.2
dinamarca_danish_superliga_2026_2027,2026-08-16,4,Lyngby,FC Midtjylland,1,1,Lyngby,home,43,9,2,1,4,5,6,0.49,1,,1,329,239,72.6,49,13,27,13,0,0,11,5,45,56,82,44,54,40,24,60,22,22,55,19,2,3,3,18,11,18,42,13,43,6,0,0,1,1,1,1,-0.51,,,121,73,60,50,10,6,82,31,66,47,48,22,0.5
dinamarca_danish_superliga_2026_2027,2026-08-16,4,Odense Boldklub,AC Horsens,1,2,AC Horsens,away,42,13,6,4,8,5,3,1.58,4,1,3,433,357,82.4,55,16,29,12,2,17,13,4,31,48,73,37,51,35,15,43,22,22,59,11,0,3,3,22,16,11,34,8,51,9,1,,1,1,0,2,-0.72,0,2,110,75,68,56,21,0,69,14,94,56,47,30,1.52
dinamarca_danish_superliga_2026_2027,2026-08-16,4,Odense Boldklub,AC Horsens,1,2,Odense Boldklub,home,58,16,1,8,13,3,7,1.37,2,0,2,589,518,87.9,49,23,47,39,6,15,21,10,48,52,73,36,49,35,20,57,18,18,67,11,1,0,9,20,5,11,24,4,51,11,0,,4,4,1,0,-0.3,1,1,204,161,79,75,38,3,84,14,66,32,84,54,1.32
dinamarca_danish_superliga_2026_2027,2026-08-16,4,Randers FC,FC København,0,4,FC København,away,44,19,6,6,10,9,7,1.3,1,,1,431,357,82.8,37,19,51,8,2,25,24,17,71,55,77,42,55,16,9,56,15,15,67,11,0,1,4,16,8,10,27,10,48,8,1,0,0,0,,1,0.0,,,102,72,71,28,33,2,50,13,61,49,38,38,1.21
