league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
belgica_pro_league_2026_2027,2026-08-09,1,RC Sporting Charleroi,Oud-Heverlee Leuven,3,1,Oud-Heverlee Leuven,away,41,12,3,6,9,3,3,1.3,3,1,2,340,266,78.2,52,22,42,20,8,40,17,4,24,39,78,30,38,31,12,39,20,20,55,13,2,1,2,15,11,7,27,15,63,12,0,3,6,6,0,1,0.89,,0,115,70,61,65,21,1,78,37,64,39,24,24,1.3
belgica_pro_league_2026_2027,2026-08-09,1,RC Sporting Charleroi,Oud-Heverlee Leuven,3,1,RC Sporting Charleroi,home,59,24,10,7,18,6,7,3.08,3,2,1,496,417,84.1,58,34,59,22,4,18,19,10,53,61,78,48,62,31,19,61,25,25,48,7,1,5,6,19,12,12,20,6,65,11,3,0,2,2,1,0,-0.02,,1,153,123,80,39,53,3,74,32,71,38,42,30,3.16
belgica_pro_league_2026_2027,2026-08-09,1,RSC Anderlecht,RAAL La Louvière,2,1,RAAL La Louvière,away,26,5,2,3,5,0,0,0.74,2,1,1,238,157,66.0,67,28,42,11,4,36,15,5,33,53,81,39,48,35,23,66,23,23,52,12,3,2,1,12,13,12,41,13,50,6,0,0,5,5,,0,0.03,,1,66,34,52,44,10,1,49,19,72,63,26,18,0.74
belgica_pro_league_2026_2027,2026-08-09,1,RSC Anderlecht,RAAL La Louvière,2,1,RSC Anderlecht,home,74,32,7,12,19,13,13,3.19,5,2,3,689,604,87.7,36,19,53,27,4,15,23,14,61,47,81,42,52,35,12,34,16,16,63,12,2,0,10,19,7,12,13,6,48,14,0,3,1,1,,1,0.27,,0,322,269,84,80,68,2,100,23,67,29,69,48,3.07
belgica_pro_league_2026_2027,2026-08-09,1,Royal Antwerp FC,SK Beveren,2,1,Royal Antwerp FC,home,50,19,7,7,15,4,5,2.24,3,1,2,474,379,80.0,47,20,43,29,7,24,19,9,47,55,80,37,46,57,38,67,21,21,76,15,2,1,5,17,5,7,26,9,66,12,0,1,3,3,,1,-0.31,1,1,143,97,68,61,39,0,104,23,87,47,65,30,2.2
belgica_pro_league_2026_2027,2026-08-09,1,Royal Antwerp FC,SK Beveren,2,1,SK Beveren,away,50,12,4,4,9,3,4,0.9,1,1,0,484,377,77.9,73,34,47,25,9,36,16,7,44,45,80,43,54,57,19,33,22,22,50,7,4,1,3,22,9,15,43,7,54,12,0,1,5,5,,1,0.54,0,0,119,77,65,59,23,2,92,19,96,58,42,23,0.95
belgica_pro_league_2026_2027,2026-08-09,1,SV Zulte Waregem,KRC Genk,2,1,KRC Genk,away,62,11,4,4,9,2,3,0.67,2,1,1,596,533,89.4,42,26,62,14,4,29,17,6,35,48,82,36,44,22,14,64,17,17,53,16,4,2,3,19,9,13,26,10,47,11,1,,3,3,2,0,-1.06,,0,116,82,71,57,18,1,61,26,56,44,33,30,0.54
belgica_pro_league_2026_2027,2026-08-09,1,SV Zulte Waregem,KRC Genk,2,1,SV Zulte Waregem,home,38,11,5,4,5,6,2,0.66,0,0,0,346,286,82.7,37,19,51,18,5,28,17,9,53,52,82,46,56,22,8,36,22,22,55,13,1,0,6,20,7,16,22,13,46,9,0,,3,3,0,2,-0.37,,2,112,75,67,50,20,4,55,19,56,40,29,41,0.51
belgica_pro_league_2026_2027,2026-08-14,2,Cercle Brugge,Sint-Truidense VV,3,3,Cercle Brugge,home,55,26,8,14,20,6,4,4.15,6,2,4,473,390,82.5,46,18,39,28,7,25,15,6,40,50,53,28,53,19,8,42,13,13,46,7,0,1,10,27,3,9,9,14,47,7,1,0,3,3,1,0,-0.48,,0,141,95,67,61,41,2,113,20,94,35,70,45,4.25
belgica_pro_league_2026_2027,2026-08-14,2,Cercle Brugge,Sint-Truidense VV,3,3,Sint-Truidense VV,away,45,13,7,2,8,5,4,2.04,3,2,1,401,321,80.0,63,36,57,7,2,29,8,2,25,50,53,25,47,19,11,58,16,16,63,9,3,4,3,18,15,7,40,6,39,7,0,1,6,6,2,1,0.44,,4,96,67,70,42,19,0,85,12,88,65,40,23,2.05
belgica_pro_league_2026_2027,2026-08-15,2,KRC Genk,KVC Westerlo,3,2,KRC Genk,home,51,22,7,11,19,3,4,4.24,7,2,5,408,347,85.0,37,19,51,35,9,26,10,5,50,49,68,33,49,29,15,52,16,16,50,15,3,3,8,13,7,13,28,16,50,3,0,,1,1,1,1,-1.49,,,136,95,70,53,37,3,68,22,59,32,50,46,4.24
belgica_pro_league_2026_2027,2026-08-15,2,KRC Genk,KVC Westerlo,3,2,KVC Westerlo,away,49,12,2,4,10,2,6,0.85,1,1,0,419,347,82.8,48,20,42,18,6,33,19,13,68,51,68,35,51,29,14,48,8,8,75,14,3,1,4,12,11,15,42,7,45,10,0,,4,4,1,0,0.75,,,110,81,74,52,20,3,59,20,70,51,39,29,0.85
belgica_pro_league_2026_2027,2026-08-15,2,KV Kortrijk,Royal Antwerp FC,0,3,KV Kortrijk,home,49,15,2,10,10,5,3,0.77,0,0,0,396,290,73.2,64,24,38,12,2,17,20,7,35,50,88,45,51,36,17,47,29,29,69,5,1,0,3,23,11,11,30,13,54,13,0,,4,4,2,0,-0.97,,,100,59,59,48,17,0,70,19,85,64,32,17,0.79
belgica_pro_league_2026_2027,2026-08-15,2,KV Kortrijk,Royal Antwerp FC,0,3,Royal Antwerp FC,away,51,16,7,7,10,6,2,1.19,2,1,1,407,323,79.4,53,27,51,17,4,24,32,12,38,50,88,43,49,36,19,53,26,26,46,11,0,2,10,19,12,5,20,17,52,9,0,,2,2,0,2,0.06,,,130,91,70,60,35,2,83,26,69,35,47,39,1.24
belgica_pro_league_2026_2027,2026-08-15,2,Oud-Heverlee Leuven,Club Brugge KV,0,3,Club Brugge KV,away,61,28,9,8,23,5,11,2.92,2,,2,558,499,89.4,44,27,61,22,6,27,26,10,38,51,74,34,46,26,17,65,13,13,46,8,,2,16,16,7,12,33,9,44,13,0,0,1,1,0,2,0.31,0,2,179,150,84,49,60,1,97,21,91,37,54,42,3.08
belgica_pro_league_2026_2027,2026-08-15,2,Oud-Heverlee Leuven,Club Brugge KV,0,3,Oud-Heverlee Leuven,home,39,16,1,6,7,9,9,0.72,1,,1,355,280,78.9,46,18,39,17,3,18,10,4,40,49,74,40,54,26,9,35,29,29,48,12,,1,4,16,10,8,22,9,38,7,0,1,6,6,1,0,-0.1,1,0,112,73,65,46,23,1,74,23,74,54,42,23,0.72
belgica_pro_league_2026_2027,2026-08-15,2,Royale Union Saint-Gilloise,SV Zulte Waregem,0,0,Royale Union Saint-Gilloise,home,68,9,3,2,7,2,4,0.89,1,,1,546,469,85.9,63,34,54,30,6,20,10,7,70,44,70,31,44,37,16,43,11,11,45,14,2,4,9,17,8,13,23,1,44,8,1,2,4,4,1,1,0.69,,2,146,98,67,63,35,3,89,23,75,44,51,33,0.89
belgica_pro_league_2026_2027,2026-08-15,2,Royale Union Saint-Gilloise,SV Zulte Waregem,0,0,SV Zulte Waregem,away,32,11,4,3,9,2,4,0.98,1,,1,254,183,72.0,40,16,40,14,6,43,21,14,67,56,70,39,56,37,21,57,11,11,45,13,0,0,3,18,7,14,43,5,40,4,0,0,3,3,2,3,0.59,,0,79,44,56,45,24,3,65,32,77,44,30,24,0.98
belgica_pro_league_2026_2027,2026-08-16,2,KV Mechelen,Standard Liège,3,3,KV Mechelen,home,53,19,4,11,13,6,4,2.75,3,3,,435,327,75.2,62,25,40,29,7,24,20,11,55,54,82,42,51,44,26,59,17,17,65,8,0,4,5,24,8,15,31,6,54,17,2,0,4,4,2,0,-0.23,,,140,101,72,56,36,4,89,17,77,31,55,52,2.75
belgica_pro_league_2026_2027,2026-08-16,2,KV Mechelen,Standard Liège,3,3,Standard Liège,away,47,16,7,7,10,6,2,1.64,1,1,,403,287,71.2,64,24,38,14,4,29,15,6,40,46,82,40,49,44,18,41,26,26,62,17,3,2,2,24,12,8,28,8,47,8,0,1,1,1,0,1,-0.72,,,129,85,66,65,30,2,110,31,76,41,49,28,1.64
belgica_pro_league_2026_2027,2026-08-16,2,Lommel SK,RC Sporting Charleroi,0,1,Lommel SK,home,44,8,0,4,4,4,4,0.34,0,,0,430,365,84.9,54,31,57,15,6,40,10,4,40,53,61,30,49,24,15,63,20,20,45,8,1,0,2,23,12,7,44,6,43,7,0,,3,3,1,3,-0.16,,,78,53,68,37,18,2,102,26,89,52,51,22,0.34
belgica_pro_league_2026_2027,2026-08-16,2,Lommel SK,RC Sporting Charleroi,0,1,RC Sporting Charleroi,away,56,23,5,12,14,9,6,1.25,2,,2,517,462,89.4,54,29,54,43,10,23,23,11,48,47,61,31,51,24,9,38,13,13,62,7,0,1,12,21,8,8,17,11,53,8,1,,1,1,0,0,0.0,,,161,137,85,64,33,1,126,23,95,40,79,37,1.25
belgica_pro_league_2026_2027,2026-08-16,2,RAAL La Louvière,KAA Gent,1,2,KAA Gent,away,54,8,3,4,4,4,1,1.18,2,1,1,587,504,85.9,76,38,50,7,0,0,12,6,50,49,66,34,52,27,12,44,16,16,56,5,0,3,3,17,6,12,29,13,62,9,1,,4,4,,2,-0.03,0,1,90,61,68,54,10,1,94,23,102,60,26,17,1.18
belgica_pro_league_2026_2027,2026-08-16,2,RAAL La Louvière,KAA Gent,1,2,RAAL La Louvière,home,46,11,5,3,4,7,3,0.54,0,0,0,478,407,85.1,46,20,43,22,3,14,20,12,60,51,66,32,48,27,15,56,15,15,73,12,1,3,6,27,4,5,8,6,58,8,0,,1,1,,1,-0.89,2,0,98,58,59,55,11,1,104,27,94,49,36,24,0.54
belgica_pro_league_2026_2027,2026-08-16,2,SK Beveren,RSC Anderlecht,1,0,RSC Anderlecht,away,61,16,6,6,12,4,4,1.27,2,0,2,571,481,84.2,40,16,40,21,10,48,31,12,39,51,80,37,46,40,24,60,17,17,59,15,1,2,12,14,4,9,13,9,61,6,0,1,1,1,0,0,-0.15,,0,194,141,73,73,43,1,77,26,63,38,57,36,1.11
belgica_pro_league_2026_2027,2026-08-16,2,SK Beveren,RSC Anderlecht,1,0,SK Beveren,home,39,10,3,4,7,3,3,0.64,1,1,0,374,282,75.4,59,17,29,8,2,25,13,4,31,49,80,43,54,40,16,40,25,25,64,9,0,1,1,22,6,15,29,21,58,8,0,0,8,8,2,1,1.74,,1,77,44,57,42,24,2,63,20,89,60,24,20,0.64
belgica_pro_league_2026_2027,2026-08-21,3,Standard Liège,RAAL La Louvière,2,0,RAAL La Louvière,away,36,13,5,7,9,4,1,1.07,3,,3,310,222,71.6,46,20,43,24,5,21,12,7,58,54,72,39,54,37,20,54,22,22,59,15,3,5,1,21,4,11,33,15,53,6,0,0,2,2,0,1,-0.84,1,2,125,80,64,64,26,1,83,36,64,37,41,27,1.01
belgica_pro_league_2026_2027,2026-08-21,3,Standard Liège,RAAL La Louvière,2,0,Standard Liège,home,64,11,4,6,9,2,1,1.15,3,,3,566,467,82.5,67,26,39,22,5,23,18,7,39,46,72,33,46,37,17,46,11,11,27,11,1,4,5,30,8,15,51,9,50,11,0,2,5,5,1,1,0.73,0,1,133,97,73,66,28,4,99,31,91,43,42,26,1.15
belgica_pro_league_2026_2027,2026-08-22,3,RC Sporting Charleroi,KV Mechelen,2,0,KV Mechelen,away,40,5,0,4,2,3,1,0.23,0,0,0,385,293,76.1,66,31,47,15,1,7,24,14,58,49,104,49,47,27,15,56,27,27,48,15,,,2,21,8,8,26,13,59,18,0,0,2,2,,0,-0.28,,,118,82,69,46,22,1,71,21,82,55,37,24,0.23
belgica_pro_league_2026_2027,2026-08-22,3,RC Sporting Charleroi,KV Mechelen,2,0,RC Sporting Charleroi,home,60,12,4,6,8,4,2,1.44,3,1,2,575,476,82.8,70,38,54,17,3,18,25,12,48,51,104,55,53,27,12,44,28,28,54,8,,,3,24,10,15,23,9,65,14,0,1,0,0,,1,0.0,,,134,88,66,68,27,1,120,24,105,54,55,22,1.53
belgica_pro_league_2026_2027,2026-08-22,3,Royal Antwerp FC,KRC Genk,4,4,KRC Genk,away,53,11,7,1,7,4,3,1.3,2,2,,440,340,77.3,98,51,52,12,2,17,14,4,29,50,79,41,52,32,15,47,22,22,68,15,2,2,4,16,10,15,20,11,54,7,0,,2,2,1,1,-0.76,,,143,97,68,65,38,1,117,21,102,48,62,31,1.3
belgica_pro_league_2026_2027,2026-08-22,3,Royal Antwerp FC,KRC Genk,4,4,Royal Antwerp FC,home,47,15,6,7,10,5,2,1.86,2,2,,376,303,80.6,48,21,44,25,5,20,17,6,35,50,79,38,48,32,17,53,17,17,59,15,0,1,5,21,3,14,27,15,61,11,1,,3,3,0,2,-0.84,,,137,97,71,66,29,2,122,25,121,40,69,35,2.1
belgica_pro_league_2026_2027,2026-08-22,3,SV Zulte Waregem,SK Beveren,4,0,SK Beveren,away,62,10,3,4,7,3,3,0.78,0,0,0,642,554,86.3,66,44,67,22,8,36,15,7,47,47,70,34,49,23,10,43,21,21,67,13,3,2,6,15,7,7,14,11,49,9,0,0,3,3,0,0,0.39,,1,148,99,67,72,20,2,162,25,133,52,83,23,0.78
belgica_pro_league_2026_2027,2026-08-22,3,SV Zulte Waregem,SK Beveren,4,0,SV Zulte Waregem,home,38,17,7,4,11,6,6,2.62,4,2,2,391,318,81.3,44,14,32,10,2,20,19,8,42,53,70,36,51,23,13,57,17,17,65,7,0,3,1,21,5,13,28,8,50,10,0,3,3,3,2,1,0.56,,0,105,73,70,56,21,1,121,24,111,46,61,30,2.62
belgica_pro_league_2026_2027,2026-08-23,3,Club Brugge KV,Cercle Brugge,1,0,Cercle Brugge,away,20,11,4,3,7,4,4,0.76,2,0,2,191,127,66.5,34,8,24,10,4,40,17,6,35,45,73,35,48,15,5,33,26,26,54,14,1,1,4,22,6,3,41,10,40,2,0,1,3,3,2,,0.06,,,52,25,48,36,13,1,59,31,51,33,21,36,0.76
belgica_pro_league_2026_2027,2026-08-23,3,Club Brugge KV,Cercle Brugge,1,0,Club Brugge KV,home,80,15,4,3,11,4,8,1.83,2,1,1,775,692,89.3,49,24,49,21,6,29,26,11,42,55,73,38,52,15,10,67,13,13,77,3,0,2,9,38,4,14,15,10,42,11,0,0,4,4,1,,0.6,,,214,165,77,80,45,5,88,23,68,44,45,33,1.83
belgica_pro_league_2026_2027,2026-08-23,3,Lommel SK,KVC Westerlo,4,0,KVC Westerlo,away,56,17,4,5,11,6,8,0.66,0,0,0,524,453,86.5,43,19,44,15,4,27,26,14,54,46,67,30,45,12,6,50,11,11,64,10,,1,4,24,3,5,20,6,52,3,0,,2,2,,0,-1.37,,2,144,113,78,61,25,2,95,21,86,50,60,29,0.66
belgica_pro_league_2026_2027,2026-08-23,3,Lommel SK,KVC Westerlo,4,0,Lommel SK,home,44,13,6,5,8,5,2,1.34,4,3,1,400,342,85.5,51,27,53,20,6,30,19,12,63,54,67,37,55,12,6,50,15,15,73,5,,2,5,21,8,10,20,13,51,4,0,,4,4,,1,0.34,,0,77,53,69,32,16,1,63,13,67,50,49,37,1.34
belgica_pro_league_2026_2027,2026-08-28,4,KRC Genk,SK Beveren,4,0,KRC Genk,home,49,12,7,3,10,2,2,3.06,8,3,5,532,466,87.6,69,43,62,10,2,20,13,6,46,59,51,28,55,19,13,68,18,18,56,7,0,0,3,16,8,3,27,13,46,1,2,,1,1,,2,0.29,0,,148,112,76,66,29,2,78,33,68,45,36,22,3.14
belgica_pro_league_2026_2027,2026-08-28,4,KRC Genk,SK Beveren,4,0,SK Beveren,away,51,13,1,3,7,6,9,0.61,0,0,0,517,451,87.2,43,29,67,34,7,21,18,8,44,41,51,23,45,19,6,32,8,8,50,4,1,1,9,19,2,7,19,5,52,8,0,,3,3,,1,-0.23,1,,133,99,74,43,34,1,83,27,66,43,44,30,0.61
belgica_pro_league_2026_2027,2026-08-29,4,Cercle Brugge,Lommel SK,0,1,Cercle Brugge,home,53,19,3,8,13,6,8,1.25,1,0,1,449,371,82.6,51,23,45,37,11,30,13,7,54,55,75,42,56,31,16,52,25,25,68,10,2,3,9,14,10,10,24,14,63,7,1,0,2,2,1,,0.33,,0,137,91,66,58,37,2,88,22,74,45,48,33,1.25
belgica_pro_league_2026_2027,2026-08-29,4,Cercle Brugge,Lommel SK,0,1,Lommel SK,away,47,14,3,8,9,5,3,1.63,3,1,2,417,334,80.1,66,30,45,14,4,29,19,11,58,45,75,33,44,31,15,48,13,13,77,10,3,0,4,17,9,10,43,12,58,17,1,1,3,3,1,,0.24,,4,69,43,62,41,21,1,85,27,78,53,37,20,1.62
belgica_pro_league_2026_2027,2026-08-29,4,KV Kortrijk,RC Sporting Charleroi,1,3,KV Kortrijk,home,51,13,5,5,8,5,3,1.2,2,1,1,406,330,81.3,65,30,46,19,4,21,15,6,40,48,73,35,48,20,10,50,20,20,85,13,1,4,6,20,11,10,22,9,40,13,0,,2,2,0,1,-1.66,,0,98,66,67,50,19,1,77,22,86,49,40,29,1.2
belgica_pro_league_2026_2027,2026-08-29,4,KV Kortrijk,RC Sporting Charleroi,1,3,RC Sporting Charleroi,away,49,18,5,10,12,6,3,1.69,3,3,0,401,324,80.8,57,32,56,14,4,29,16,3,19,52,73,38,52,20,10,50,22,22,64,10,1,2,5,27,9,13,26,9,41,7,0,,4,4,1,1,0.65,,1,108,68,63,57,32,4,76,28,74,39,41,33,1.61
belgica_pro_league_2026_2027,2026-08-29,4,Oud-Heverlee Leuven,Standard Liège,1,2,Oud-Heverlee Leuven,home,63,22,3,8,16,6,11,1.89,4,0,4,581,476,81.9,86,51,59,23,9,39,16,8,50,51,65,32,49,34,18,53,17,17,88,7,2,3,6,26,10,8,2,16,58,14,1,,1,1,1,0,0.03,,,184,127,69,102,34,2,94,34,62,32,48,34,1.89
belgica_pro_league_2026_2027,2026-08-29,4,Oud-Heverlee Leuven,Standard Liège,1,2,Standard Liège,away,37,5,3,2,3,2,0,1.36,2,2,1,348,239,68.7,56,21,38,8,4,50,10,4,40,49,65,33,51,34,16,47,22,22,91,8,2,5,3,29,10,6,31,9,55,11,0,,2,2,0,1,-0.33,,,105,56,53,63,11,2,69,26,66,47,26,27,1.36
belgica_pro_league_2026_2027,2026-08-29,4,RAAL La Louvière,KV Mechelen,2,2,KV Mechelen,away,66,16,7,7,13,3,2,2.11,2,1,1,567,470,82.9,75,33,44,30,7,23,15,8,53,47,71,35,49,45,19,42,18,18,67,8,2,5,6,39,10,10,31,5,49,13,0,0,3,3,,1,0.35,,,153,111,73,72,26,2,84,32,74,41,54,27,2.12
belgica_pro_league_2026_2027,2026-08-29,4,RAAL La Louvière,KV Mechelen,2,2,RAAL La Louvière,home,34,14,5,5,10,4,4,2.17,4,2,2,290,195,67.2,61,19,31,12,3,25,17,8,47,53,71,36,51,45,26,58,20,20,55,10,2,0,1,25,5,8,39,13,50,9,0,1,5,5,,3,0.66,,,101,43,43,53,19,2,69,27,64,49,33,24,2.17
belgica_pro_league_2026_2027,2026-08-30,4,KAA Gent,Club Brugge KV,2,1,Club Brugge KV,away,62,8,3,4,5,3,1,0.65,1,1,0,674,617,91.5,34,22,65,21,5,24,15,6,40,49,54,26,48,19,10,53,8,8,50,10,3,,5,12,7,14,18,7,41,6,0,1,6,6,0,0,-0.35,,0,157,128,82,68,23,4,43,40,36,35,26,25,0.65
belgica_pro_league_2026_2027,2026-08-30,4,KAA Gent,Club Brugge KV,2,1,KAA Gent,home,38,13,8,4,9,4,1,1.38,4,2,2,404,344,85.1,63,36,57,12,6,50,5,3,60,51,54,28,52,19,9,47,15,15,87,14,4,,1,10,7,10,32,11,42,6,1,0,2,2,1,2,0.11,,1,89,71,80,34,21,3,36,26,41,46,27,28,1.4
belgica_pro_league_2026_2027,2026-08-30,4,KVC Westerlo,SV Zulte Waregem,2,2,KVC Westerlo,home,54,16,7,5,11,5,4,2.16,5,1,4,461,391,84.8,60,34,57,10,3,30,18,8,44,43,69,29,42,21,10,48,11,11,64,18,1,2,3,23,10,11,32,10,45,7,0,0,3,3,1,1,-0.26,,1,120,80,67,59,27,3,88,19,92,44,41,37,2.16
belgica_pro_league_2026_2027,2026-08-30,4,KVC Westerlo,SV Zulte Waregem,2,2,SV Zulte Waregem,away,46,14,5,7,11,3,2,1.51,3,2,1,376,299,79.5,41,28,68,23,4,17,14,6,43,57,69,40,58,21,11,52,17,17,71,12,0,0,8,22,6,18,14,11,44,3,0,1,5,5,0,0,-0.34,,0,122,70,57,59,28,2,75,25,70,39,48,36,1.51
belgica_pro_league_2026_2027,2026-08-30,4,Royal Antwerp FC,Sint-Truidense VV,1,4,Royal Antwerp FC,home,58,18,8,7,10,8,3,0.77,0,0,0,443,373,84.2,55,32,58,24,4,17,21,6,29,40,79,30,38,35,16,46,17,17,82,15,1,2,6,27,10,8,22,14,45,11,0,,2,2,1,1,-1.82,1,,143,103,72,67,24,1,59,32,53,34,33,34,0.77
belgica_pro_league_2026_2027,2026-08-30,4,Royal Antwerp FC,Sint-Truidense VV,1,4,Sint-Truidense VV,away,42,19,7,9,12,7,3,3.38,6,3,3,328,236,72.0,58,30,52,9,3,33,14,8,57,60,79,49,62,35,19,54,26,26,77,8,3,1,1,24,9,15,40,6,52,11,0,,7,7,1,1,-0.32,0,,93,57,61,46,26,5,56,28,59,39,30,33,3.38
belgica_pro_league_2026_2027,2026-08-30,4,Royale Union Saint-Gilloise,RSC Anderlecht,3,0,RSC Anderlecht,away,54,12,2,7,7,5,3,1.34,1,0,1,454,354,78.0,46,16,35,14,4,29,26,12,46,42,96,40,42,34,15,44,18,18,50,14,2,1,3,26,10,11,32,7,51,16,0,,4,4,,0,-1.18,,,170,116,68,59,30,4,77,19,80,46,42,35,1.34
belgica_pro_league_2026_2027,2026-08-30,4,Royale Union Saint-Gilloise,RSC Anderlecht,3,0,Royale Union Saint-Gilloise,home,46,15,7,7,13,2,1,1.6,2,1,1,383,303,79.1,39,11,28,15,4,27,21,12,57,58,96,56,58,34,19,56,30,30,60,11,2,6,4,17,8,14,35,15,69,9,0,,2,2,,1,0.31,,,127,84,66,56,31,3,67,15,74,47,49,38,1.6
